user_id,email,plan_tier,signup_date
u02631,user2631@example.com,premium,2036-04-10 14:57:07.548238
u02632,user2632@example.com,basic,2035-10-22 14:57:07.548238
u02633,user2633@example.com,standard,2029-12-02 14:57:07.548238
u02634,user2634@example.com,standard,2031-12-10 14:57:07.548238
u02635,user2635@example.com,premium,2025-01-17 14:57:07.548238
u02636,user2636@example.com,basic,2029-02-19 14:57:07.548238
u02637,user2637@example.com,standard,2032-04-11 14:57:07.548238
u02638,user2638@example.com,premium,2033-01-10 14:57:07.548238
u02639,user2639@example.com,standard,2033-04-17 14:57:07.548238
u02640,user2640@example.com,premium,2025-12-07 14:57:07.548238
u02641,user2641@example.com,basic,2032-06-12 14:57:07.548238
u02642,user2642@example.com,basic,2025-03-07 14:57:07.548238
u02643,user2643@example.com,basic,2037-04-08 14:57:07.548238
u02644,user2644@example.com,basic,2026-02-13 14:57:07.548238
u02645,user2645@example.com,standard,2028-06-14 14:57:07.548238
u02646,user2646@example.com,standard,2034-12-10 14:57:07.548238
u02647,user2647@example.com,basic,2027-02-24 14:57:07.548238
u02648,user2648@example.com,basic,2029-09-05 14:57:07.548238
u02649,user2649@example.com,basic,2035-07-18 14:57:07.548238
u02650,user2650@example.com,standard,2026-11-14 14:57:07.548238
u02651,user2651@example.com,basic,2029-01-20 14:57:07.548238
u02652,user2652@example.com,basic,2034-10-08 14:57:07.548238
u02653,user2653@example.com,basic,2026-01-26 14:57:07.548238
u02654,user2654@example.com,premium,2027-03-16 14:57:07.548238
u02655,user2655@example.com,basic,2031-09-22 14:57:07.548238
u02656,user2656@example.com,premium,2033-12-28 14:57:07.548238
u02657,user2657@example.com,premium,2037-04-13 14:57:07.548238
u02658,user2658@example.com,basic,2035-10-30 14:57:07.548238
u02659,user2659@example.com,premium,2026-02-04 14:57:07.548238
u02660,user2660@example.com,basic,2029-01-16 14:57:07.548238
u02661,user2661@example.com,standard,2026-11-02 14:57:07.548238
u02662,user2662@example.com,standard,2029-05-25 14:57:07.548238
u02663,user2663@example.com,standard,2034-11-17 14:57:07.548238
u02664,user2664@example.com,standard,2027-08-15 14:57:07.548238
u02665,user2665@example.com,premium,2031-04-05 14:57:07.548238
u02666,user2666@example.com,basic,2037-10-28 14:57:07.548238
u02667,user2667@example.com,basic,2033-05-27 14:57:07.548238
u02668,user2668@example.com,basic,2026-12-06 14:57:07.548238
u02669,user2669@example.com,standard,2032-02-23 14:57:07.548238
u02670,user2670@example.com,standard,2035-05-24 14:57:07.548238
u02671,user2671@example.com,basic,2036-07-15 14:57:07.548238
u02672,user2672@example.com,standard,2026-07-27 14:57:07.548238
u02673,user2673@example.com,basic,2035-02-27 14:57:07.548238
u02674,user2674@example.com,basic,2034-12-08 14:57:07.548238
u02675,user2675@example.com,basic,2025-05-25 14:57:07.548238
u02676,user2676@example.com,basic,2027-11-06 14:57:07.548238
u02677,user2677@example.com,basic,2033-03-31 14:57:07.548238
u02678,user2678@example.com,basic,2033-03-02 14:57:07.548238
u02679,user2679@example.com,basic,2028-09-13 14:57:07.548238
u02680,user2680@example.com,standard,2034-01-21 14:57:07.548238
u02681,user2681@example.com,basic,2037-04-20 14:57:07.548238
u02682,user2682@example.com,basic,2037-05-17 14:57:07.548238
u02683,user2683@example.com,standard,2027-06-13 14:57:07.548238
u02684,user2684@example.com,standard,2029-05-31 14:57:07.548238
u02685,user2685@example.com,standard,2030-02-11 14:57:07.548238
u02686,user2686@example.com,basic,2026-07-19 14:57:07.548238
u02687,user2687@example.com,premium,2031-11-06 14:57:07.548238
u02688,user2688@example.com,premium,2032-10-13 14:57:07.548238
u02689,user2689@example.com,standard,2030-09-29 14:57:07.548238
u02690,user2690@example.com,premium,2025-10-22 14:57:07.548238
u02691,user2691@example.com,standard,2029-10-27 14:57:07.548238
u02692,user2692@example.com,basic,2035-03-28 14:57:07.548238
u02693,user2693@example.com,premium,2026-07-16 14:57:07.548238
u02694,user2694@example.com,basic,2026-04-23 14:57:07.548238
u02695,user2695@example.com,premium,2033-03-22 14:57:07.548238
u02696,user2696@example.com,basic,2033-02-24 14:57:07.548238
u02697,user2697@example.com,premium,2035-01-25 14:57:07.548238
u02698,user2698@example.com,basic,2038-03-09 14:57:07.548238
u02699,user2699@example.com,basic,2028-01-09 14:57:07.548238
u02700,user2700@example.com,premium,2035-02-12 14:57:07.548238
u02701,user2701@example.com,basic,2034-02-10 14:57:07.548238
u02702,user2702@example.com,basic,2031-11-13 14:57:07.548238
u02703,user2703@example.com,basic,2030-04-05 14:57:07.548238
u02704,user2704@example.com,premium,2030-09-03 14:57:07.548238
u02705,user2705@example.com,premium,2032-03-27 14:57:07.548238
u02706,user2706@example.com,basic,2036-05-12 14:57:07.548238
u02707,user2707@example.com,basic,2032-07-01 14:57:07.548238
u02708,user2708@example.com,premium,2037-03-12 14:57:07.548238
u02709,user2709@example.com,premium,2032-01-04 14:57:07.548238
u02710,user2710@example.com,basic,2025-11-05 14:57:07.548238
u02711,user2711@example.com,basic,2034-12-03 14:57:07.548238
u02712,user2712@example.com,basic,2037-01-22 14:57:07.548238
u02713,user2713@example.com,standard,2036-03-23 14:57:07.548238
u02714,user2714@example.com,premium,2035-07-20 14:57:07.548238
u02715,user2715@example.com,standard,2026-01-09 14:57:07.548238
u02716,user2716@example.com,premium,2032-03-10 14:57:07.548238
u02717,user2717@example.com,premium,2027-01-17 14:57:07.548238
u02718,user2718@example.com,premium,2031-05-25 14:57:07.548238
u02719,user2719@example.com,premium,2032-02-11 14:57:07.548238
u02720,user2720@example.com,premium,2031-12-19 14:57:07.548238
u02721,user2721@example.com,premium,2030-08-25 14:57:07.548238
u02722,user2722@example.com,premium,2029-09-25 14:57:07.548238
u02723,user2723@example.com,standard,2034-12-11 14:57:07.548238
u02724,user2724@example.com,basic,2036-06-09 14:57:07.548238
u02725,user2725@example.com,basic,2037-08-13 14:57:07.548238
u02726,user2726@example.com,standard,2037-02-26 14:57:07.548238
u02727,user2727@example.com,standard,2025-02-23 14:57:07.548238
u02728,user2728@example.com,standard,2025-04-21 14:57:07.548238
u02729,user2729@example.com,standard,2026-03-31 14:57:07.548238
u02730,user2730@example.com,premium,2036-05-03 14:57:07.548238
u02731,user2731@example.com,basic,2035-02-20 14:57:07.548238
u02732,user2732@example.com,premium,2037-07-08 14:57:07.548238
u02733,user2733@example.com,basic,2027-12-25 14:57:07.548238
u02734,user2734@example.com,basic,2025-06-18 14:57:07.548238
u02735,user2735@example.com,standard,2029-01-03 14:57:07.548238
u02736,user2736@example.com,premium,2033-04-20 14:57:07.548238
u02737,user2737@example.com,standard,2025-01-09 14:57:07.548238
u02738,user2738@example.com,premium,2029-01-06 14:57:07.548238
u02739,user2739@example.com,basic,2028-02-12 14:57:07.548238
u02740,user2740@example.com,standard,2033-09-12 14:57:07.548238
u02741,user2741@example.com,standard,2031-12-12 14:57:07.548238
u02742,user2742@example.com,basic,2033-07-27 14:57:07.548238
u02743,user2743@example.com,basic,2028-05-15 14:57:07.548238
u02744,user2744@example.com,basic,2032-01-19 14:57:07.548238
u02745,user2745@example.com,standard,2030-10-10 14:57:07.548238
u02746,user2746@example.com,premium,2028-08-27 14:57:07.548238
u02747,user2747@example.com,standard,2031-04-02 14:57:07.548238
u02748,user2748@example.com,premium,2033-03-08 14:57:07.548238
u02749,user2749@example.com,standard,2030-08-28 14:57:07.548238
u02750,user2750@example.com,standard,2028-11-12 14:57:07.548238
u02751,user2751@example.com,basic,2037-02-17 14:57:07.548238
u02752,user2752@example.com,premium,2030-03-06 14:57:07.548238
u02753,user2753@example.com,standard,2027-07-16 14:57:07.548238
u02754,user2754@example.com,standard,2032-08-03 14:57:07.548238
u02755,user2755@example.com,basic,2031-03-11 14:57:07.548238
u02756,user2756@example.com,basic,2033-01-17 14:57:07.548238
u02757,user2757@example.com,premium,2038-06-11 14:57:07.548238
u02758,user2758@example.com,standard,2030-02-27 14:57:07.548238
u02759,user2759@example.com,premium,2026-05-02 14:57:07.548238
u02760,user2760@example.com,standard,2035-05-03 14:57:07.548238
u02761,user2761@example.com,premium,2027-12-31 14:57:07.548238
u02762,user2762@example.com,basic,2029-02-24 14:57:07.548238
u02763,user2763@example.com,standard,2026-07-05 14:57:07.548238
u02764,user2764@example.com,premium,2034-10-13 14:57:07.548238
u02765,user2765@example.com,basic,2029-01-08 14:57:07.548238
u02766,user2766@example.com,basic,2038-03-15 14:57:07.548238
u02767,user2767@example.com,premium,2038-02-21 14:57:07.548238
u02768,user2768@example.com,standard,2028-10-22 14:57:07.548238
u02769,user2769@example.com,standard,2029-03-10 14:57:07.548238
u02770,user2770@example.com,basic,2026-10-17 14:57:07.548238
u02771,user2771@example.com,standard,2025-08-20 14:57:07.548238
u02772,user2772@example.com,standard,2035-07-08 14:57:07.548238
u02773,user2773@example.com,standard,2033-12-10 14:57:07.548238
u02774,user2774@example.com,basic,2032-06-01 14:57:07.548238
u02775,user2775@example.com,premium,2036-06-17 14:57:07.548238
u02776,user2776@example.com,standard,2035-09-13 14:57:07.548238
u02777,user2777@example.com,basic,2032-10-18 14:57:07.548238
u02778,user2778@example.com,basic,2028-07-14 14:57:07.548238
u02779,user2779@example.com,premium,2035-05-01 14:57:07.548238
u02780,user2780@example.com,standard,2035-07-19 14:57:07.548238
u02781,user2781@example.com,standard,2027-03-02 14:57:07.548238
u02782,user2782@example.com,premium,2026-02-22 14:57:07.548238
u02783,user2783@example.com,premium,2031-08-18 14:57:07.548238
u02784,user2784@example.com,basic,2033-10-28 14:57:07.548238
u02785,user2785@example.com,basic,2037-06-05 14:57:07.548238
u02786,user2786@example.com,premium,2034-08-16 14:57:07.548238
u02787,user2787@example.com,standard,2031-12-15 14:57:07.548238
u02788,user2788@example.com,basic,2027-12-20 14:57:07.548238
u02789,user2789@example.com,basic,2029-11-20 14:57:07.548238
u02790,user2790@example.com,standard,2033-09-09 14:57:07.548238
u02791,user2791@example.com,basic,2025-12-05 14:57:07.548238
u02792,user2792@example.com,standard,2031-03-31 14:57:07.548238
u02793,user2793@example.com,standard,2027-09-28 14:57:07.548238
u02794,user2794@example.com,standard,2029-09-26 14:57:07.548238
u02795,user2795@example.com,premium,2028-06-16 14:57:07.548238
u02796,user2796@example.com,premium,2026-08-20 14:57:07.548238
u02797,user2797@example.com,premium,2033-04-15 14:57:07.548238
u02798,user2798@example.com,standard,2030-01-04 14:57:07.548238
u02799,user2799@example.com,standard,2026-07-28 14:57:07.548238
u02800,user2800@example.com,premium,2025-04-18 14:57:07.548238
u02801,user2801@example.com,basic,2032-01-11 14:57:07.548238
u02802,user2802@example.com,standard,2030-05-13 14:57:07.548238
u02803,user2803@example.com,basic,2033-01-11 14:57:07.548238
u02804,user2804@example.com,basic,2026-12-19 14:57:07.548238
u02805,user2805@example.com,standard,2030-05-02 14:57:07.548238
u02806,user2806@example.com,standard,2031-08-26 14:57:07.548238
u02807,user2807@example.com,basic,2037-03-20 14:57:07.548238
u02808,user2808@example.com,basic,2035-07-25 14:57:07.548238
u02809,user2809@example.com,premium,2031-05-06 14:57:07.548238
u02810,user2810@example.com,premium,2025-01-23 14:57:07.548238
u02811,user2811@example.com,standard,2025-03-26 14:57:07.548238
u02812,user2812@example.com,premium,2028-01-14 14:57:07.548238
u02813,user2813@example.com,premium,2026-10-22 14:57:07.548238
u02814,user2814@example.com,premium,2032-12-14 14:57:07.548238
u02815,user2815@example.com,premium,2030-03-18 14:57:07.548238
u02816,user2816@example.com,basic,2026-04-07 14:57:07.548238
u02817,user2817@example.com,standard,2033-06-26 14:57:07.548238
u02818,user2818@example.com,premium,2027-07-17 14:57:07.548238
u02819,user2819@example.com,basic,2035-02-16 14:57:07.548238
u02820,user2820@example.com,basic,2031-02-22 14:57:07.548238
u02821,user2821@example.com,basic,2030-09-17 14:57:07.548238
u02822,user2822@example.com,premium,2035-04-07 14:57:07.548238
u02823,user2823@example.com,premium,2028-09-20 14:57:07.548238
u02824,user2824@example.com,standard,2030-10-12 14:57:07.548238
u02825,user2825@example.com,premium,2033-11-27 14:57:07.548238
u02826,user2826@example.com,premium,2033-06-30 14:57:07.548238
u02827,user2827@example.com,basic,2030-08-14 14:57:07.548238
u02828,user2828@example.com,standard,2035-04-02 14:57:07.548238
u02829,user2829@example.com,premium,2033-06-04 14:57:07.548238
u02830,user2830@example.com,premium,2034-11-09 14:57:07.548238
u02831,user2831@example.com,basic,2034-04-17 14:57:07.548238
u02832,user2832@example.com,basic,2026-03-03 14:57:07.548238
u02833,user2833@example.com,premium,2037-01-07 14:57:07.548238
u02834,user2834@example.com,standard,2031-03-03 14:57:07.548238
u02835,user2835@example.com,standard,2036-10-06 14:57:07.548238
u02836,user2836@example.com,basic,2032-12-11 14:57:07.548238
u02837,user2837@example.com,basic,2025-03-24 14:57:07.548238
u02838,user2838@example.com,premium,2034-12-06 14:57:07.548238
u02839,user2839@example.com,basic,2026-09-18 14:57:07.548238
u02840,user2840@example.com,premium,2036-01-30 14:57:07.548238
u02841,user2841@example.com,standard,2028-07-19 14:57:07.548238
u02842,user2842@example.com,standard,2029-07-28 14:57:07.548238
u02843,user2843@example.com,premium,2025-04-09 14:57:07.548238
u02844,user2844@example.com,basic,2037-06-14 14:57:07.548238
u02845,user2845@example.com,standard,2037-01-15 14:57:07.548238
u02846,user2846@example.com,basic,2025-02-17 14:57:07.548238
u02847,user2847@example.com,standard,2035-03-01 14:57:07.548238
u02848,user2848@example.com,premium,2028-06-26 14:57:07.548238
u02849,user2849@example.com,premium,2030-05-29 14:57:07.548238
u02850,user2850@example.com,premium,2033-06-05 14:57:07.548238
u02851,user2851@example.com,standard,2036-05-21 14:57:07.548238
u02852,user2852@example.com,basic,2027-01-26 14:57:07.548238
u02853,user2853@example.com,basic,2031-01-17 14:57:07.548238
u02854,user2854@example.com,basic,2026-10-21 14:57:07.548238
u02855,user2855@example.com,standard,2032-03-20 14:57:07.548238
u02856,user2856@example.com,standard,2026-06-24 14:57:07.548238
u02857,user2857@example.com,standard,2035-07-22 14:57:07.548238
u02858,user2858@example.com,standard,2025-10-02 14:57:07.548238
u02859,user2859@example.com,standard,2034-12-18 14:57:07.548238
u02860,user2860@example.com,basic,2024-12-03 14:57:07.548238
u02861,user2861@example.com,standard,2035-05-05 14:57:07.548238
u02862,user2862@example.com,standard,2030-11-25 14:57:07.548238
u02863,user2863@example.com,basic,2025-02-01 14:57:07.548238
u02864,user2864@example.com,standard,2038-02-22 14:57:07.548238
u02865,user2865@example.com,basic,2032-09-22 14:57:07.548238
u02866,user2866@example.com,basic,2032-05-17 14:57:07.548238
u02867,user2867@example.com,premium,2027-07-13 14:57:07.548238
u02868,user2868@example.com,premium,2037-08-23 14:57:07.548238
u02869,user2869@example.com,premium,2037-03-25 14:57:07.548238
u02870,user2870@example.com,premium,2031-08-20 14:57:07.548238
u02871,user2871@example.com,standard,2034-04-04 14:57:07.548238
u02872,user2872@example.com,premium,2030-09-24 14:57:07.548238
u02873,user2873@example.com,basic,2026-07-24 14:57:07.548238
u02874,user2874@example.com,standard,2033-05-10 14:57:07.548238
u02875,user2875@example.com,premium,2028-10-28 14:57:07.548238
u02876,user2876@example.com,basic,2037-06-16 14:57:07.548238
u02877,user2877@example.com,standard,2030-12-06 14:57:07.548238
u02878,user2878@example.com,standard,2029-08-03 14:57:07.548238
u02879,user2879@example.com,premium,2025-08-03 14:57:07.548238
u02880,user2880@example.com,standard,2026-08-21 14:57:07.548238
u02881,user2881@example.com,basic,2033-01-25 14:57:07.548238
u02882,user2882@example.com,standard,2032-10-07 14:57:07.548238
u02883,user2883@example.com,basic,2031-12-07 14:57:07.548238
u02884,user2884@example.com,standard,2035-06-24 14:57:07.548238
u02885,user2885@example.com,premium,2024-12-18 14:57:07.548238
u02886,user2886@example.com,basic,2035-11-01 14:57:07.548238
u02887,user2887@example.com,standard,2029-11-09 14:57:07.548238
u02888,user2888@example.com,standard,2038-06-07 14:57:07.548238
u02889,user2889@example.com,standard,2028-02-20 14:57:07.548238
u02890,user2890@example.com,basic,2030-08-15 14:57:07.548238
u02891,user2891@example.com,basic,2033-01-21 14:57:07.548238
u02892,user2892@example.com,basic,2027-04-28 14:57:07.548238
u02893,user2893@example.com,premium,2029-08-22 14:57:07.548238
u02894,user2894@example.com,premium,2026-08-24 14:57:07.548238
u02895,user2895@example.com,basic,2034-10-26 14:57:07.548238
u02896,user2896@example.com,standard,2032-10-09 14:57:07.548238
u02897,user2897@example.com,premium,2031-11-02 14:57:07.548238
u02898,user2898@example.com,basic,2029-08-18 14:57:07.548238
u02899,user2899@example.com,standard,2028-02-09 14:57:07.548238
u02900,user2900@example.com,premium,2033-10-19 14:57:07.548238
u02901,user2901@example.com,standard,2033-12-29 14:57:07.548238
u02902,user2902@example.com,standard,2030-02-01 14:57:07.548238
u02903,user2903@example.com,standard,2032-01-17 14:57:07.548238
u02904,user2904@example.com,standard,2034-02-04 14:57:07.548238
u02905,user2905@example.com,premium,2030-07-04 14:57:07.548238
u02906,user2906@example.com,premium,2031-10-30 14:57:07.548238
u02907,user2907@example.com,premium,2032-01-06 14:57:07.548238
u02908,user2908@example.com,basic,2032-04-13 14:57:07.548238
u02909,user2909@example.com,premium,2030-11-18 14:57:07.548238
u02910,user2910@example.com,standard,2033-04-14 14:57:07.548238
u02911,user2911@example.com,premium,2033-06-10 14:57:07.548238
u02912,user2912@example.com,standard,2031-07-20 14:57:07.548238
u02913,user2913@example.com,basic,2035-02-15 14:57:07.548238
u02914,user2914@example.com,standard,2032-01-02 14:57:07.548238
u02915,user2915@example.com,standard,2034-01-06 14:57:07.548238
u02916,user2916@example.com,standard,2036-07-22 14:57:07.548238
u02917,user2917@example.com,basic,2027-01-07 14:57:07.548238
u02918,user2918@example.com,premium,2036-08-12 14:57:07.548238
u02919,user2919@example.com,premium,2033-05-13 14:57:07.548238
u02920,user2920@example.com,basic,2030-01-19 14:57:07.548238
u02921,user2921@example.com,standard,2034-12-31 14:57:07.548238
u02922,user2922@example.com,premium,2036-03-03 14:57:07.548238
u02923,user2923@example.com,basic,2028-03-19 14:57:07.548238
u02924,user2924@example.com,premium,2026-09-27 14:57:07.548238
u02925,user2925@example.com,basic,2026-05-13 14:57:07.548238
u02926,user2926@example.com,standard,2037-10-12 14:57:07.548238
u02927,user2927@example.com,premium,2026-04-24 14:57:07.548238
u02928,user2928@example.com,basic,2034-11-04 14:57:07.548238
u02929,user2929@example.com,premium,2024-11-19 14:57:07.548238
u02930,user2930@example.com,premium,2037-05-31 14:57:07.548238
u02931,user2931@example.com,premium,2035-12-19 14:57:07.548238
u02932,user2932@example.com,premium,2031-09-06 14:57:07.548238
u02933,user2933@example.com,basic,2028-09-26 14:57:07.548238
u02934,user2934@example.com,standard,2031-11-19 14:57:07.548238
u02935,user2935@example.com,basic,2028-05-18 14:57:07.548238
u02936,user2936@example.com,basic,2030-07-17 14:57:07.548238
u02937,user2937@example.com,basic,2034-04-02 14:57:07.548238
u02938,user2938@example.com,standard,2035-10-06 14:57:07.548238
u02939,user2939@example.com,premium,2028-02-27 14:57:07.548238
u02940,user2940@example.com,premium,2031-10-16 14:57:07.548238
u02941,user2941@example.com,premium,2026-11-13 14:57:07.548238
u02942,user2942@example.com,standard,2026-01-04 14:57:07.548238
u02943,user2943@example.com,premium,2035-11-17 14:57:07.548238
u02944,user2944@example.com,standard,2034-02-08 14:57:07.548238
u02945,user2945@example.com,premium,2032-08-10 14:57:07.548238
u02946,user2946@example.com,premium,2028-01-10 14:57:07.548238
u02947,user2947@example.com,basic,2029-11-28 14:57:07.548238
u02948,user2948@example.com,standard,2035-08-12 14:57:07.548238
u02949,user2949@example.com,basic,2038-01-02 14:57:07.548238
u02950,user2950@example.com,basic,2027-11-02 14:57:07.548238
u02951,user2951@example.com,basic,2036-08-06 14:57:07.548238
u02952,user2952@example.com,standard,2031-08-10 14:57:07.548238
u02953,user2953@example.com,standard,2036-04-04 14:57:07.548238
u02954,user2954@example.com,premium,2024-10-25 14:57:07.548238
u02955,user2955@example.com,basic,2032-03-22 14:57:07.548238
u02956,user2956@example.com,premium,2035-12-06 14:57:07.548238
u02957,user2957@example.com,basic,2025-09-15 14:57:07.548238
u02958,user2958@example.com,standard,2027-08-29 14:57:07.548238
u02959,user2959@example.com,standard,2032-01-13 14:57:07.548238
u02960,user2960@example.com,standard,2037-08-05 14:57:07.548238
u02961,user2961@example.com,basic,2031-08-28 14:57:07.548238
u02962,user2962@example.com,standard,2027-07-25 14:57:07.548238
u02963,user2963@example.com,basic,2032-08-24 14:57:07.548238
u02964,user2964@example.com,premium,2029-12-07 14:57:07.548238
u02965,user2965@example.com,basic,2035-03-21 14:57:07.548238
u02966,user2966@example.com,premium,2032-04-25 14:57:07.548238
u02967,user2967@example.com,basic,2026-04-11 14:57:07.548238
u02968,user2968@example.com,premium,2034-09-30 14:57:07.548238
u02969,user2969@example.com,standard,2029-07-17 14:57:07.548238
u02970,user2970@example.com,premium,2026-06-01 14:57:07.548238
u02971,user2971@example.com,standard,2024-12-27 14:57:07.548238
u02972,user2972@example.com,standard,2036-02-07 14:57:07.548238
u02973,user2973@example.com,premium,2034-07-26 14:57:07.548238
u02974,user2974@example.com,basic,2029-06-23 14:57:07.548238
u02975,user2975@example.com,basic,2036-10-19 14:57:07.548238
u02976,user2976@example.com,basic,2024-12-23 14:57:07.548238
u02977,user2977@example.com,basic,2026-02-27 14:57:07.548238
u02978,user2978@example.com,basic,2033-05-01 14:57:07.548238
u02979,user2979@example.com,standard,2035-10-10 14:57:07.548238
u02980,user2980@example.com,basic,2032-07-30 14:57:07.548238
u02981,user2981@example.com,standard,2031-01-07 14:57:07.548238
u02982,user2982@example.com,standard,2037-01-18 14:57:07.548238
u02983,user2983@example.com,standard,2033-11-29 14:57:07.548238
u02984,user2984@example.com,premium,2031-04-19 14:57:07.548238
u02985,user2985@example.com,premium,2036-10-20 14:57:07.548238
u02986,user2986@example.com,standard,2032-05-12 14:57:07.548238
u02987,user2987@example.com,premium,2032-10-02 14:57:07.548238
u02988,user2988@example.com,basic,2035-05-15 14:57:07.548238
u02989,user2989@example.com,basic,2032-11-15 14:57:07.548238
u02990,user2990@example.com,standard,2030-01-22 14:57:07.548238
u02991,user2991@example.com,basic,2033-05-07 14:57:07.548238
u02992,user2992@example.com,standard,2031-12-23 14:57:07.548238
u02993,user2993@example.com,standard,2030-01-16 14:57:07.548238
u02994,user2994@example.com,basic,2035-03-24 14:57:07.548238
u02995,user2995@example.com,premium,2036-01-05 14:57:07.548238
u02996,user2996@example.com,basic,2035-09-16 14:57:07.548238
u02997,user2997@example.com,basic,2027-07-05 14:57:07.548238
u02998,user2998@example.com,standard,2031-09-16 14:57:07.548238
u02999,user2999@example.com,standard,2025-11-25 14:57:07.548238
u03000,user3000@example.com,standard,2028-06-02 14:57:07.548238
u03001,user3001@example.com,standard,2035-06-26 14:57:07.548238
u03002,user3002@example.com,premium,2025-02-22 14:57:07.548238
u03003,user3003@example.com,premium,2031-07-09 14:57:07.548238
u03004,user3004@example.com,premium,2034-04-21 14:57:07.548238
u03005,user3005@example.com,standard,2029-02-06 14:57:07.548238
u03006,user3006@example.com,standard,2030-03-31 14:57:07.548238
u03007,user3007@example.com,standard,2035-09-08 14:57:07.548238
u03008,user3008@example.com,premium,2031-12-08 14:57:07.548238
u03009,user3009@example.com,standard,2031-08-01 14:57:07.548238
u03010,user3010@example.com,basic,2034-02-24 14:57:07.548238
u03011,user3011@example.com,basic,2030-10-06 14:57:07.548238
u03012,user3012@example.com,standard,2026-01-25 14:57:07.548238
u03013,user3013@example.com,basic,2027-07-09 14:57:07.548238
u03014,user3014@example.com,basic,2031-03-15 14:57:07.548238
u03015,user3015@example.com,premium,2026-05-20 14:57:07.548238
u03016,user3016@example.com,standard,2035-02-05 14:57:07.548238
u03017,user3017@example.com,standard,2027-06-01 14:57:07.548238
u03018,user3018@example.com,premium,2027-07-02 14:57:07.548238
u03019,user3019@example.com,basic,2036-01-06 14:57:07.548238
u03020,user3020@example.com,basic,2028-08-31 14:57:07.548238
u03021,user3021@example.com,standard,2026-04-12 14:57:07.548238
u03022,user3022@example.com,basic,2036-07-09 14:57:07.548238
u03023,user3023@example.com,premium,2027-02-10 14:57:07.548238
u03024,user3024@example.com,premium,2028-09-27 14:57:07.548238
u03025,user3025@example.com,standard,2035-01-11 14:57:07.548238
u03026,user3026@example.com,premium,2031-11-16 14:57:07.548238
u03027,user3027@example.com,premium,2032-04-23 14:57:07.548238
u03028,user3028@example.com,standard,2029-12-04 14:57:07.548238
u03029,user3029@example.com,premium,2028-10-17 14:57:07.548238
u03030,user3030@example.com,premium,2034-12-30 14:57:07.548238
u03031,user3031@example.com,premium,2031-11-05 14:57:07.548238
u03032,user3032@example.com,basic,2034-09-21 14:57:07.548238
u03033,user3033@example.com,standard,2031-09-19 14:57:07.548238
u03034,user3034@example.com,standard,2036-02-16 14:57:07.548238
u03035,user3035@example.com,standard,2029-10-18 14:57:07.548238
u03036,user3036@example.com,basic,2036-03-02 14:57:07.548238
u03037,user3037@example.com,basic,2032-10-31 14:57:07.548238
u03038,user3038@example.com,standard,2024-12-14 14:57:07.548238
u03039,user3039@example.com,basic,2036-09-15 14:57:07.548238
u03040,user3040@example.com,standard,2027-10-20 14:57:07.548238
u03041,user3041@example.com,basic,2025-05-04 14:57:07.548238
u03042,user3042@example.com,premium,2026-02-05 14:57:07.548238
u03043,user3043@example.com,premium,2032-01-05 14:57:07.548238
u03044,user3044@example.com,standard,2038-01-04 14:57:07.548238
u03045,user3045@example.com,basic,2029-04-22 14:57:07.548238
u03046,user3046@example.com,basic,2034-03-22 14:57:07.548238
u03047,user3047@example.com,premium,2031-02-05 14:57:07.548238
u03048,user3048@example.com,premium,2035-04-30 14:57:07.548238
u03049,user3049@example.com,basic,2029-11-25 14:57:07.548238
u03050,user3050@example.com,basic,2027-01-27 14:57:07.548238
u03051,user3051@example.com,basic,2027-03-08 14:57:07.548238
u03052,user3052@example.com,basic,2037-07-24 14:57:07.548238
u03053,user3053@example.com,basic,2029-10-19 14:57:07.548238
u03054,user3054@example.com,basic,2037-05-01 14:57:07.548238
u03055,user3055@example.com,standard,2034-05-14 14:57:07.548238
u03056,user3056@example.com,basic,2034-09-19 14:57:07.548238
u03057,user3057@example.com,premium,2027-10-31 14:57:07.548238
u03058,user3058@example.com,standard,2027-06-27 14:57:07.548238
u03059,user3059@example.com,basic,2025-12-23 14:57:07.548238
u03060,user3060@example.com,premium,2025-04-30 14:57:07.548238
u03061,user3061@example.com,standard,2025-08-14 14:57:07.548238
u03062,user3062@example.com,premium,2035-10-19 14:57:07.548238
u03063,user3063@example.com,basic,2025-06-09 14:57:07.548238
u03064,user3064@example.com,basic,2034-10-22 14:57:07.548238
u03065,user3065@example.com,basic,2034-08-04 14:57:07.548238
u03066,user3066@example.com,basic,2032-04-26 14:57:07.548238
u03067,user3067@example.com,standard,2027-08-31 14:57:07.548238
u03068,user3068@example.com,standard,2030-06-15 14:57:07.548238
u03069,user3069@example.com,premium,2033-05-15 14:57:07.548238
u03070,user3070@example.com,basic,2034-09-12 14:57:07.548238
u03071,user3071@example.com,premium,2026-02-07 14:57:07.548238
u03072,user3072@example.com,standard,2032-10-23 14:57:07.548238
u03073,user3073@example.com,basic,2030-01-11 14:57:07.548238
u03074,user3074@example.com,basic,2029-04-03 14:57:07.548238
u03075,user3075@example.com,standard,2027-01-03 14:57:07.548238
u03076,user3076@example.com,standard,2028-11-19 14:57:07.548238
u03077,user3077@example.com,standard,2031-04-16 14:57:07.548238
u03078,user3078@example.com,standard,2025-06-08 14:57:07.548238
u03079,user3079@example.com,standard,2027-11-26 14:57:07.548238
u03080,user3080@example.com,basic,2037-09-21 14:57:07.548238
u03081,user3081@example.com,standard,2031-03-13 14:57:07.548238
